AudienceCount,ShowCount,ScreenCount,SeatCount,AvePrice,CityLevelName_一线城市,CityLevelName_三线城市,CityLevelName_二线城市,CityLevelName_四线城市
12.137724209207413,9.548596730390898,1.9459101490553132,6.755768921984255,3.3991859411431835,0,0,0,1
13.269770801069479,9.817820725779036,2.0794415416798357,7.447751280047908,3.5486294300444783,0,0,1,0
11.462084699754852,9.117457244496126,2.0794415416798357,7.224753405767971,3.583221514213608,0,0,1,0
11.695746896805833,9.087833697483386,1.9459101490553132,7.272398392570047,3.4418611760965567,0,0,1,0
9.067277989134345,7.889459149404524,1.9459101490553132,6.896694331622712,3.2520340520023394,0,1,0,0
12.234188659880832,9.354007721788596,1.6094379124341003,6.784457062637643,3.5965446008552293,0,1,0,0
13.322285792974899,10.007442080255977,2.3978952727983707,7.796469243086058,3.6153818484960323,0,0,1,0
13.175782809957424,9.806480934593978,2.0794415416798357,6.974478911025045,3.565795161840364,0,0,1,0
12.414191895145269,9.6542566664586,1.9459101490553132,7.072421900537371,3.48236098506569,0,0,1,0
12.534177832960342,9.91081067291591,2.1972245773362196,7.262628600974241,3.3952305228158153,0,0,1,0
12.909501785116902,9.889642145714074,2.1972245773362196,7.4933172488621445,3.49670868214607,0,0,1,0
13.307434484052589,9.78425346461243,2.0794415416798357,7.336285660021298,3.546354774297516,0,0,1,0
7.993957547573565,4.663439094112067,2.0794415416798357,7.054449658132941,3.6810187373482584,1,0,0,0
12.380639209951061,9.646722582719068,1.9459101490553132,7.099201743553092,3.5745088314040014,0,0,1,0
13.05594148383379,9.698490846702956,1.9459101490553132,7.187657164114955,3.579743306664066,0,0,1,0
12.936924968268768,9.677652883410428,1.9459101490553132,7.177018765909899,3.528291203143451,0,0,1,0
12.566906429492745,10.100040691576806,2.4849066497880004,7.313886831633462,3.5963428767824888,0,0,1,0
12.519594233603147,9.912843647460154,2.1972245773362196,7.416979621381154,3.634707494903436,0,0,1,0
12.819004395167447,9.936390272211836,2.1972245773362196,7.448333860897476,3.728466621749245,0,0,1,0
12.878065135167722,9.806480934593978,2.0794415416798357,7.237059026124737,3.6765792823733627,0,0,1,0
12.735273407626368,9.827146319279406,2.0794415416798357,7.0184017990692,3.377590280452445,0,0,0,1
12.932357169166112,9.681156171322478,1.9459101490553132,7.32052696227274,3.3941377889910505,0,0,0,1
12.559770662816456,9.75701564863587,2.0794415416798357,7.0613343669104385,3.576408884363666,0,1,0,0
12.646171037532689,9.690789259083457,1.9459101490553132,7.130898830296347,3.4733417088714194,0,1,0,0
11.424542238334114,8.491875383431948,2.0794415416798357,7.267525427828172,3.574567993954192,0,1,0,0
11.707694232815939,9.500020447090638,2.0794415416798357,6.352629396319567,4.289857606298052,1,0,0,0
8.363342466597977,5.361292165709425,2.0794415416798357,6.956545443151569,3.4935910549571565,1,0,0,0
13.14263452237994,9.685393729854026,1.9459101490553132,6.813444599510896,3.6207093264986456,1,0,0,0
12.981398712047763,9.721665870783823,1.9459101490553132,7.101675971619444,3.5420291715244976,0,0,0,0
12.937336564703077,9.71208488700598,1.9459101490553132,6.922643891475888,3.5740731687569123,0,0,1,0
13.421252416554193,9.8547173881667,2.1972245773362196,7.278628942320682,3.5871125261875885,0,0,1,0
12.559163173117197,9.810165395304756,2.0794415416798357,7.195937226475569,3.5563565630193827,0,0,1,0
12.725958104766082,9.702777967428895,1.9459101490553132,7.088408778675395,3.5132874409455335,0,0,1,0
13.15228910261267,10.059507911994038,2.302585092994046,7.2868764117507,3.673742385665022,0,0,1,0
13.272802033330557,9.846811375342572,2.0794415416798357,7.288927694521257,3.716375287524989,0,0,1,0
13.397180550772353,9.833708657928211,2.0794415416798357,7.333023014386481,3.704300620660254,0,0,1,0
8.135639903354384,5.575949103146316,2.0794415416798357,7.29641326877392,3.4202684197876967,0,0,1,0
8.494538500851432,5.673323267171493,1.9459101490553132,7.221835825288449,3.394169195621845,0,1,0,0
12.921619568158318,9.826714493730215,2.0794415416798357,7.266827347520591,3.6152198381523464,0,0,1,0
13.299339003473502,9.737373934586381,2.0794415416798357,7.124478262493424,3.4969152331779423,0,0,0,1
12.71179326088616,9.810714152383772,2.0794415416798357,7.330405211844402,3.483300189791943,0,0,1,0
12.934092156407699,9.71679646322423,1.9459101490553132,7.270312886079025,3.60822941294223,0,0,1,0
12.42506760331805,9.844639476726924,2.0794415416798357,7.249925536717988,3.606510875783891,0,0,1,0
12.859519597987918,9.630431332279667,1.9459101490553132,7.10085190894405,3.590316469309686,0,0,1,0
12.825263765474178,9.91175329695316,2.1972245773362196,7.352441100243583,3.7363997743997093,0,0,1,0
13.161691777066903,10.011848562206193,2.302585092994046,7.5126175446745105,3.8615396196064786,0,0,1,0
13.013429819359722,9.90752937336246,2.1972245773362196,7.273786317844895,3.505940003321593,0,0,1,0
12.935510770891101,9.898072919834629,2.1972245773362196,7.153833801578843,3.5557596894583385,0,0,1,0
13.291258535482058,10.131499235247198,2.3978952727983707,7.461640392208574,3.527836437128935,0,0,1,0
12.51810214905282,9.502935356288608,1.791759469228055,6.78332520060396,3.514119387078946,0,0,1,0
13.141913031529024,9.687319614958344,1.9459101490553132,7.1693500166706,3.5870855874478633,0,0,1,0
12.79485603575875,9.678655075789957,1.9459101490553132,7.095893221097532,3.5265574901519714,0,0,1,0
13.277308598642803,9.812796687251623,2.0794415416798357,7.352441100243583,3.6020219248109866,0,0,1,0
12.862555841718528,9.83852227368377,2.0794415416798357,7.2875606403097235,3.598685904611639,0,1,0,0
13.239552458927095,9.816567080505425,2.0794415416798357,7.2520539518528135,3.5319168646750136,0,0,1,0
12.94116518939532,9.993922230007335,2.302585092994046,7.509883061154913,3.525659913515415,0,0,1,0
12.978629256362767,9.82984101236783,2.0794415416798357,7.364547014255642,3.5596839482917075,0,0,0,1
13.339125007511823,9.864694747816973,2.0794415416798357,7.336285660021298,3.575038402938122,0,1,0,0
12.158886693923419,9.758750756069444,2.0794415416798357,6.870053411798126,3.394402219402396,0,0,1,0
13.582614606207379,10.130543440670253,2.3978952727983707,7.5595594960077,3.979425136494919,1,0,0,0
12.437688207798178,9.855557018778578,2.0794415416798357,6.99576615630485,3.4037489208351843,0,0,0,1
12.863670365634164,9.991223666840215,2.302585092994046,7.237059026124737,3.3919273282229265,0,0,1,0
12.384917331675055,9.596146842421163,1.9459101490553132,7.0825485693553,3.4603932665148527,0,0,1,0
12.900181863184,9.804716390436107,2.0794415416798357,7.285506548522786,3.522733800689799,0,1,0,0
12.887053616991116,9.692828247710418,1.9459101490553132,6.952728644624869,3.4800682017313673,0,0,0,1
13.35359731312141,10.058352263097044,2.3978952727983707,7.67693714581808,3.791583564525246,0,0,1,0
12.761373422897773,9.942804414913079,2.1972245773362196,7.532088143541722,3.4009734400876814,0,1,0,0
13.229436825155954,9.966697065934012,2.1972245773362196,7.147559271189454,3.901873507380746,0,0,1,0
13.129376726277831,9.686822967319628,1.9459101490553132,7.187657164114955,3.4401479210861274,0,0,0,0
13.220417063079685,9.820594954446562,2.0794415416798357,7.148345743900068,3.5481629399977486,0,0,1,0
13.253323216417275,9.733055040134586,1.9459101490553132,7.122866658599082,3.6002372346163822,0,0,1,0
11.628982567616301,9.316500567804574,2.0794415416798357,6.947937068614969,3.3396256233870263,0,0,1,0
13.419112717656517,9.87302834505142,2.0794415416798357,7.2115567333138015,3.5272186747202747,0,0,1,0
13.346838841329006,9.993236844679735,2.302585092994046,7.48324441607385,3.604477992564283,0,0,0,1
10.017797898713539,8.099857910737585,1.9459101490553132,6.93828448401696,3.2880530221247137,0,0,0,1
11.988482396052454,8.866440619526173,1.9459101490553132,7.197435354096591,3.4982531261610936,0,1,0,0
13.254946570629853,9.696155832738006,1.9459101490553132,7.133295954896068,3.670481922636188,0,0,1,0
12.89481262864688,9.704670693212975,1.9459101490553132,7.173958319756793,3.5520897394802846,0,0,1,0
12.784361571588352,9.815694051585458,2.0794415416798357,7.192182058713245,3.578345850502853,0,0,1,0
12.204240969034537,9.539787993660433,1.9459101490553132,6.927557906278317,3.5599577329244,0,0,1,0
12.713697151180257,9.918326902732767,2.1972245773362196,7.283448228756631,3.624964732658618,0,0,1,0
12.715411164103152,9.69763121260851,1.9459101490553132,7.362645270417825,3.569664207214917,0,0,1,0
12.039114465358933,9.639652206558626,2.0794415416798357,7.0825485693553,3.5362594978223147,0,0,1,0
12.220138259354885,9.65509029374725,2.0794415416798357,7.145984467714388,3.5465728573079796,0,0,1,0
10.292891027096942,7.898411092811599,2.0794415416798357,7.118826249062077,3.471910276421563,0,0,1,0
12.89576636976844,9.851562479671209,2.0794415416798357,7.443078374348516,3.621975324667458,0,0,1,0
13.371294746231044,9.80432998100291,2.0794415416798357,7.253470382684528,3.8177647913434694,0,0,1,0
13.03949033477568,9.8001804826702,2.0794415416798357,7.163946684342547,3.711559427106611,0,0,1,0
12.736130145509634,9.680281499268713,1.9459101490553132,7.132497551660044,3.6898149548438757,0,0,1,0
10.611966597093055,8.526549286340263,1.9459101490553132,6.912742820493176,3.4767283225422183,0,0,1,0
13.525342731918673,10.021759357614163,2.302585092994046,7.5379626597682075,3.821740420666472,0,0,1,0
13.085388141279433,9.6580983922746,1.9459101490553132,7.0553128433397525,3.698836591425149,0,0,1,0
12.97033743871507,9.528648637969724,1.791759469228055,6.848005274576362,3.7274367617042365,1,0,0,0
12.576532144439524,9.833279657492632,2.0794415416798357,7.300472814267798,3.615549942715895,0,1,0,0
12.686444216437346,9.801454826970977,2.302585092994046,7.516433302915632,3.532075696902497,0,0,1,0
13.192297938695559,9.7749721303007,2.0794415416798357,7.0664669701369585,3.821823163433152,1,0,0,0
13.1883589615099,9.673948594133059,1.9459101490553132,6.882437470997846,4.030790744576931,1,0,0,0
12.400158069244371,9.796292020932572,2.0794415416798357,7.3277805384216315,3.496503069160677,0,0,1,0
13.358480013178047,9.806260536775024,2.0794415416798357,7.586803535162581,3.5498411159208216,0,0,1,0
12.783239227567533,9.777357275391916,2.0794415416798357,7.293017679772782,3.3358637658509642,0,0,0,1
12.318552756614176,9.550804629866933,1.791759469228055,6.845879875264049,3.541375092398049,0,0,1,0
11.738721495349463,9.249464926660233,1.791759469228055,6.159095388491933,3.40523903878801,0,0,0,0
12.339882124485108,9.549879329968181,1.9459101490553132,7.024649030453636,3.3440921485285755,0,0,1,0
12.98774110427168,9.790150867197125,2.1972245773362196,7.1098794630722715,3.3798660517889645,0,0,0,1
11.998777836770302,9.741615472609583,2.1972245773362196,6.763884908562435,3.2613961033509025,0,0,0,1
12.02595865027822,9.317938382574201,1.6094379124341003,6.64639051484773,3.416073971392696,0,0,1,0
12.1325229790333,9.644198554585564,2.0794415416798357,6.5998704992128365,3.3851325587374577,1,0,0,0
12.173508130656774,9.543736453508645,1.9459101490553132,6.566672429803241,3.3673953945474504,1,0,0,0
12.248523712391231,9.488502271043805,1.791759469228055,6.126869184114185,3.259768994247845,0,1,0,0
11.38434181206964,9.091669442258505,1.3862943611198906,6.066108090103747,3.3551349458548847,0,0,0,0
11.592272546136353,9.128804883993665,1.3862943611198906,6.257667587882639,3.4149065177918465,0,0,0,1
12.319914591953296,9.626943224494804,1.9459101490553132,7.0166096838942185,3.267452103172299,0,1,0,0
11.252975284256337,8.801017833540714,1.9459101490553132,7.104144092987528,3.24392586561282,0,0,0,0
11.793424299633202,9.549451979534327,1.791759469228055,6.464588303689961,3.3992456473524837,1,0,0,0
11.911453231942895,9.73127472989046,1.9459101490553132,6.660575149839686,3.5051197416998785,1,0,0,0
12.39916515347205,9.580937944755272,1.791759469228055,6.269096283706261,3.6006531059061304,1,0,0,0
11.856763365507447,8.9758830607617,1.6094379124341003,6.6758232216348485,3.5936283430085285,1,0,0,0
12.972737445448487,9.690851107739814,1.9459101490553132,6.949856455000773,3.694688576571323,1,0,0,0
12.384448929961843,9.180087328805163,1.3862943611198906,5.918893854273146,3.4148970498420086,1,0,0,0
13.399397966048284,9.737669067841187,2.1972245773362196,7.647308832356238,4.006569661336102,1,0,0,0
12.521806317001987,9.478304313561859,1.791759469228055,6.580639137284949,3.71544581711286,1,0,0,0
13.412401172960333,9.983084006807271,2.302585092994046,7.151485463904735,3.9632451016460726,1,0,0,0
13.266792671597035,9.828710125578304,2.0794415416798357,7.342779189331846,3.6944590529503696,1,0,0,0
13.70210218948265,9.803059297701635,2.0794415416798357,7.692113339595466,3.327589578871472,0,0,1,0
11.934880529993302,9.570947574442519,2.0794415416798357,6.836259277277067,3.5297596003378158,1,0,0,0
12.843268330689835,9.230731061623917,1.6094379124341003,6.883462586413092,3.63868573022368,1,0,0,0
12.372048841787992,9.745253547271234,2.0794415416798357,7.101675971619444,3.3917181106439367,0,1,0,0
12.672761411683014,9.55044884660634,1.791759469228055,6.606650186198216,3.7060455614630183,1,0,0,0
12.695955492276239,9.672185813520453,1.9459101490553132,6.945051063725834,3.6281322123881674,1,0,0,0
13.044135854618776,9.793393629739054,2.0794415416798357,7.2449415463370075,3.608820876328146,0,1,0,0
13.078538963463732,9.92813138344889,2.1972245773362196,7.072421900537371,3.860113322924455,1,0,0,0
13.040630408710802,9.795066803581708,2.0794415416798357,7.19668657083435,3.4049620052592218,0,0,1,0
13.050482768987106,9.685580268017164,1.9459101490553132,7.0825485693553,3.413758650178402,0,0,1,0
11.976533687127104,9.60245002503719,2.1972245773362196,7.208600337960199,3.3089305763240575,0,0,1,0
12.88558479004099,9.717940800386478,2.0794415416798357,7.634820677745543,3.44526030820562,0,0,1,0
12.355539516286454,9.400216653174246,1.6094379124341003,6.26530121273771,3.5231698947039303,1,0,0,0
12.980414946404133,9.829518032335953,2.0794415416798357,7.315218389752975,3.5244421920370455,1,0,0,0
13.116526375203696,9.88328484521861,2.1972245773362196,7.313886831633462,3.538799883215169,0,1,0,0
12.260532421319787,9.135832319801121,1.3862943611198906,6.144185634125646,3.4891109471697677,1,0,0,0
12.560823239093837,9.757305042358047,2.0794415416798357,6.790097235513905,3.386589636915447,0,1,0,0
12.032885245025366,9.214631153393338,2.1972245773362196,6.538139823767669,3.6915928080924894,1,0,0,0
12.950720598952522,9.6242365055622,2.0794415416798357,6.536691597591305,3.9440469540637033,1,0,0,0
12.733197708765445,9.364605330987612,1.9459101490553132,7.4181808227267885,3.6099867602483053,0,0,1,0
13.188755803996722,10.042684117724418,2.4849066497880004,7.25063551189868,3.4778435638850005,0,0,1,0
12.772769021121775,9.710145492458707,1.9459101490553132,6.937314081223682,3.660314565655278,1,0,0,0
12.806051351197654,9.604205122018026,1.791759469228055,5.746203190540153,3.7454371330543053,1,0,0,0
12.545479856611356,8.94715577112479,1.0986122886681098,6.613384218379559,3.8175429193906583,1,0,0,0
11.843580816269876,9.501217335324483,1.791759469228055,6.455198563340122,3.461227455043935,0,0,1,0
12.127889457877139,9.673130546703616,2.0794415416798357,7.3727463664043285,3.3809556504101046,0,0,1,0
12.120792496373202,9.286745703178589,1.6094379124341003,6.74993119378857,3.5052794124383113,0,0,1,0
12.19148171372513,9.68234200388459,1.9459101490553132,6.738152494595957,3.319366689570989,0,0,1,0
12.95213717598531,9.627668172626858,2.0794415416798357,6.9782137426306985,3.476205657021341,0,0,1,0
12.869973799929037,9.527411329321751,1.791759469228055,6.593044534142437,3.605449528890871,0,0,1,0
12.131392201853584,9.436519311833914,1.791759469228055,6.721425700790644,3.3964398792045216,0,0,1,0
11.252041104903826,8.900957872545062,1.9459101490553132,7.271703706887368,3.4709096139238316,0,0,1,0
11.943538366611046,9.48288342558516,1.791759469228055,6.530877627725885,3.378167366275715,0,0,1,0
13.304388223517355,9.908823292125646,2.1972245773362196,7.429520842786462,3.6753086115509856,0,0,1,0
11.871962616697981,9.489486113405677,1.791759469228055,6.5250296578434615,3.5231533570079403,1,0,0,0
11.282543277832316,9.081483749851179,2.0794415416798357,7.246368080102461,3.425060560803104,0,0,1,0
12.788564763466567,9.918326902732767,2.1972245773362196,7.15851399732932,3.420151177845904,0,0,0,1
12.667177422175678,9.457200449907708,2.3978952727983707,7.297768282531379,4.120332396189369,1,0,0,0
12.47282342898672,9.49521851709523,1.791759469228055,6.880384082186005,3.435286401803465,0,1,0,0
13.191266111495693,9.430198532298864,1.791759469228055,6.982862751468942,3.683841751917168,1,0,0,0
12.33468571299815,9.05543941075822,1.6094379124341003,6.4754327167040895,3.8147352372790437,1,0,0,0
11.360776114480082,9.585689856179725,1.9459101490553132,7.038783541388542,3.3202555333146564,0,0,0,1
13.119739939197615,9.670735486942808,1.9459101490553132,6.616065185132817,3.763714803801152,1,0,0,0
12.254529420798368,9.703022391505884,1.9459101490553132,6.082218910376446,3.5721027371407486,1,0,0,0
12.505847554011094,9.88113968887222,2.1972245773362196,6.118097198041348,3.6162502376874732,1,0,0,0
13.330896717467565,9.13227071655426,1.3862943611198906,6.835184586147301,3.9169519924935035,1,0,0,0
11.902220539915755,9.529084969879781,1.791759469228055,6.00388706710654,3.6458092078575564,1,0,0,0
10.756923678025453,6.74993119378857,1.9459101490553132,6.998509642250601,3.287673854072388,0,0,1,0
12.691318888643188,9.59014573330377,1.9459101490553132,6.790097235513905,3.4539288454876265,0,0,1,0
13.087096756514436,9.66814489376492,1.9459101490553132,7.267525427828172,3.656589548265412,1,0,0,0
13.156152056043423,9.62911649414402,1.9459101490553132,7.134890851565885,3.4809751398268434,0,0,1,0
12.493680965262289,9.469854424600042,1.791759469228055,6.659293919683638,3.332831306366703,0,0,0,0
10.854257002826525,8.332308352219117,1.0986122886681098,5.855071922202427,3.5186806639471824,1,0,0,0
13.346140328078803,10.292111643448266,2.6390573296152584,7.513709247839705,3.6253307432848545,0,0,1,0
13.64818243575625,10.556099155887797,2.995732273553991,7.433666540166168,3.5262447855127834,0,0,1,0
12.896578841759029,9.89500164888583,2.302585092994046,7.136483208590247,3.6421932553880088,1,0,0,0
13.140213118667123,9.436280010592395,1.791759469228055,6.933423025730715,4.100997559589798,1,0,0,0
12.630791210560226,10.012610979554482,2.3978952727983707,7.27931883541462,3.416274441804548,0,1,0,0
13.323192605754024,9.709113657217998,2.0794415416798357,7.317876198626496,4.273494350207729,1,0,0,0
13.693463820636575,10.043510330455955,2.302585092994046,7.419380582918692,4.100258933975147,1,0,0,0
13.593593753887886,10.18142227353303,2.4849066497880004,7.3343293503005365,4.038490657824065,1,0,0,0
12.992660076848177,9.823469844550097,2.0794415416798357,7.130098510125578,3.368040169681806,0,0,1,0
12.918492901433705,10.019179514532201,2.3978952727983707,7.103322062526113,3.375788444527596,0,0,1,0
13.014767030804927,9.857286533635413,2.1972245773362196,7.386470848829894,3.4498890388047894,0,1,0,0
12.758085317176334,10.148157734394617,2.833213344056216,7.82803803212583,3.4575828190061935,0,0,1,0
12.712158052197921,9.96838538411397,2.5649493574615367,7.346010209913293,3.4280064718668597,0,1,0,0
11.911016786748448,9.571574905170932,2.5649493574615367,6.785587645007929,3.361775302885669,0,0,0,1
12.110035201333199,9.958591078762153,2.4849066497880004,7.265429723253953,3.5469386439482484,0,0,0,1
12.27956006803993,9.768698226187489,2.4849066497880004,7.340835554123275,3.5931906062410794,0,0,1,0
13.307869856943046,10.272807214007939,2.6390573296152584,7.31986492980897,3.380340904937244,0,0,1,0
12.70711153506034,9.518633568332072,1.9459101490553132,7.176254532017144,3.430691983802669,0,0,1,0
10.550826368939093,8.24380842366528,1.9459101490553132,7.098375638590787,3.2697548116620028,0,1,0,0
12.86970604783498,10.042858113983938,2.4849066497880004,7.154615356913663,3.6478374618432285,0,0,1,0
13.352868565257342,10.27480970052159,2.9444389791664403,7.5379626597682075,3.6478843572700925,1,0,0,0
12.257673142726109,10.11880052473515,2.772588722239781,7.05617528410041,3.47724704546075,0,0,1,0
13.510514119923895,10.269622608180352,2.6390573296152584,7.3752557780097545,3.4980940880486413,0,0,1,0
12.042105609208116,10.064925898413659,2.70805020110221,7.188412736496953,3.425371127201032,0,0,1,0
12.815783867848085,10.19988156558993,2.70805020110221,7.257002707092073,3.475897625247693,0,0,1,0
13.023302974294984,10.060063859578225,2.4849066497880004,7.1444071803211395,3.694871545254282,0,0,1,0
13.067679076890926,10.044162121818896,2.3978952727983707,7.101675971619444,3.530562437162632,0,0,1,0
12.822300984063595,10.007216738298606,2.3978952727983707,7.535830462798367,3.3637404180758455,0,0,1,0
13.85813221212523,10.246687109906768,2.5649493574615367,7.43543801981455,3.580510989394332,0,0,1,0
13.392494326022693,10.306549776027982,2.772588722239781,7.392647520721623,3.560289552585849,0,1,0,0
12.190070288052668,10.0613883347884,2.4849066497880004,7.1316985104669115,3.3268446509003127,0,1,0,0
12.563334417251797,10.021181695352771,2.3978952727983707,7.284820912568604,3.362733583618979,0,1,0,0
12.692177206301084,9.671429383832344,2.1972245773362196,7.065613363597717,3.3588271212241327,0,1,0,0
13.00149433492334,9.964864832211031,2.3978952727983707,7.578656850594762,3.5304138803196996,0,0,1,0
11.397806377850005,8.830835365537549,2.0794415416798357,7.4067107301776405,3.480759754977837,0,0,1,0
11.753586682102144,8.923591197573003,2.5649493574615367,7.2305631534092925,3.434751921793753,0,0,1,0
12.862550654983085,10.276601630426631,2.833213344056216,7.803435056952168,3.5623074011077036,0,0,1,0
12.894651909024425,10.262489786233951,2.6390573296152584,7.421775793644647,3.6000064829731278,0,0,1,0
12.495659153393097,10.11151746604029,2.5649493574615367,7.172424577124845,3.486697457307484,0,0,1,0
12.785275351223635,10.172216137070821,2.4849066497880004,7.0326242610280065,3.5352877811007146,0,0,1,0
13.088841753546934,10.405322884463986,2.70805020110221,7.620214770574456,3.603588016770726,0,0,1,0
11.889867634145155,9.929301487429107,2.3978952727983707,6.892641641172089,3.590668367792272,0,0,1,0
12.666817923199847,10.24718363424666,2.6390573296152584,6.984716320118266,3.524632283522473,0,0,1,0
13.705576265183117,10.39812281690339,2.70805020110221,7.330405211844402,3.6588577046212682,0,0,1,0
12.997824572843873,10.304074113193185,2.1972245773362196,6.493753839851686,3.636412428338874,0,0,1,0
13.661566523451068,10.380125376764875,2.6390573296152584,7.5256399750415355,3.7237292779751416,0,0,1,0
12.737829671051392,10.383348686544645,2.833213344056216,7.477604243197589,3.446325413870009,0,0,1,0
12.865518254417104,9.711297461543568,2.0794415416798357,7.3271232922592935,3.290690548498049,0,0,1,0
9.133027268873512,8.305236829492591,0.6931471805599453,4.499809670330265,3.276006628608373,0,0,0,0
5.7430031878094825,5.796057750765372,1.0986122886681098,5.717027701406222,3.2510451078015925,0,0,0,0
10.014223594130794,8.709630081951284,1.0986122886681098,5.117993812416755,3.4664766654275776,0,0,0,0
10.254038784766838,9.524493961633755,1.791759469228055,6.324358962381311,3.4116495454243307,0,0,0,0
11.8793794379621,9.301277366968286,1.791759469228055,6.107022887742254,3.2962451166274573,0,0,1,0
7.4133673356952405,6.800170068302199,0.0,6.222576268071369,3.2300317013767175,0,0,0,1
12.081908669908863,9.87395574993009,1.6094379124341003,6.56244409369372,3.347896189121781,0,0,0,0
6.896694331622712,6.418364935936212,1.9459101490553132,6.823286122355687,3.461714937734173,0,0,0,0
11.112925396293122,9.25770094333602,1.6094379124341003,6.476972362889683,3.5257666898151343,0,0,0,0
10.529024833434017,8.562931083090092,1.0986122886681098,5.648974238161206,3.407295463982857,0,0,0,1
10.850811726990456,9.133135301067211,1.3862943611198906,6.42648845745769,3.339327340806698,0,0,1,0
10.79294137445669,8.481151420068972,0.6931471805599453,4.852030263919617,3.581368638333782,0,0,1,0
11.763536312462877,9.231024963169014,1.791759469228055,6.638567789166521,3.3006968484158037,0,0,0,1
10.93898253188876,9.18655984331078,1.6094379124341003,6.523562306149512,3.3102792822841804,0,0,0,1
10.828500138222152,9.032886946579088,1.6094379124341003,6.2285110035911835,3.3051543501500986,0,0,0,1
10.66897865021924,8.240121298076472,1.6094379124341003,6.5998704992128365,3.2375300769068636,0,1,0,0
10.044856897998654,7.728855823852543,1.0986122886681098,6.340359303727752,3.606924586774537,0,0,0,1
6.29156913955832,5.843544417031359,0.0,6.280395838960195,3.4011973816621555,1,0,0,0
10.183200455338232,8.819517540604888,1.0986122886681098,5.342334251964811,3.612891781474795,0,0,0,0
10.751799184597422,9.013595294516504,1.6094379124341003,6.244166900663736,3.482722978628025,0,0,0,1
8.877242435993919,9.436280010592395,1.6094379124341003,5.799092654460527,3.5130624398305006,0,0,0,1
9.390659926099463,6.214608098422191,2.1972245773362196,7.257002707092073,3.634390246785256,0,0,1,0
12.14580233593775,9.685269351744411,1.9459101490553132,6.455198563340122,3.3887853255178917,0,0,1,0
12.996357879769214,9.96019864412017,2.4849066497880004,7.560080465021827,4.1135184701076914,0,0,1,0
11.475057436526333,8.0861025356691,2.302585092994046,7.523481312573497,3.638977399641819,0,0,1,0
10.924102263049175,8.857941984804711,1.6094379124341003,6.376726947898627,3.5172066090138254,0,0,0,1
8.752423403865594,8.184792654165078,1.0986122886681098,5.342334251964811,3.6498531577228372,0,0,0,1
11.726721463723926,9.58548372019796,1.9459101490553132,6.769641976852502,4.045895021736395,0,0,0,1
11.850475691779751,9.334944535200712,1.6094379124341003,6.100318952020064,3.6420649389008384,0,0,0,1
12.332207375164474,8.861633597686627,1.0986122886681098,5.560681631015528,3.6311023926009725,0,0,0,1
11.913458430032831,10.264408469559651,2.1972245773362196,7.112327444710912,3.603382086820608,0,0,0,1
12.991014743684515,9.843737548130354,1.9459101490553132,7.231287004327615,3.774925438907228,0,0,0,1
10.859075917682059,9.650979555092002,1.9459101490553132,6.824373670043086,3.8442073720922787,0,0,0,1
